dmw	3 Early M	0 Mid M	7 Expanding M	1 Late M	10 Senescent M	5 Early E	13 Expanding E	4 Abaxial E	6 Adaxial E	8 Senescent E	14 Guard cell	2 Vasculature	11 PPP	9 Phloem	16 Myrosinase	12 S phase	15 G2M phase
dmw=12198	0.04194884096433349	-0.011621690669515794	-0.0026620710917633073	0.005763935964460787	0.0966591128322436	-0.006937230401352523	0.030730011947035063	0.01145572990294108	-0.04748003136604928	0.0063982111119805785	0.022590531447232998	0.005498693297461887	0.06518268388010406	-0.1381278980476357	0.06563636630120673	-0.012031325959727779	-0.005296203817346967
dmw=12199	0.016370523839554396	0.02013197425684743	-0.04358344062690611	-0.02172106375651517	0.04778496079815453	-0.011611612044575392	0.002980702172758809	0.0026267496257887935	-0.04221896113224799	-0.022255480685217988	-0.9361040152163461	0.041009049607592885	0.028613332317709683	0.2118713767872733	-0.055049714226431457	-0.011213515212179503	-0.014257216518902438
dmw=12200	-0.08595562400768053	0.008401573680757779	-0.011416135187299337	-0.010500268433334514	0.06523095603429352	-0.005058733885461297	0.037056610115826505	0.004547263822653247	0.005552740077428342	-0.03470975661268072	0.03523426477683733	0.007305679682488075	0.004067861073565493	0.31044098542854537	-0.15271765312707275	-0.16013921348527616	0.05740850770557415
dmw=12201	-0.008027899064739885	0.007283952861290022	0.06094112903517179	0.03107723473970614	-0.018225973347163027	0.025910894557294006	0.020709183350373306	-0.028744716576656337	0.015580441020896618	0.021061274761110416	0.0669272303797398	0.061354644589966534	-0.20525363722953083	0.20839378356310434	-0.014650947309204576	-0.5742013030391031	0.12645107473461614
dmw=12203	0.19107331713211334	0.06338916495351743	-0.033660800355587384	0.16363082092550352	0.19395628314884128	-0.05627679759078108	-0.12652035751496882	-0.19050317711326936	-0.23101302032141557	-0.044274883982224233	-0.0004421645424803611	-0.20022257856903647	-0.4023342823689956	-0.12551861859181596	0.5126542510244401	-0.3678426027285634	-1.2055058315607665
dmw=12204	0.04508866546878565	0.059603927598858575	0.10409820625618549	0.08880294265827082	-0.00519302215419537	-0.1360578514880849	-0.1043751051435734	-0.030279949047550048	-0.14267968909750528	-0.03764614298412039	-1.1906212227544208	-0.1471705009475336	-0.08286814661564301	-0.07941772161042926	-0.3243249924024213	0.12739306636840447	-0.9535547509420876
dmw=12205	0.024474106782380378	0.007569118353046522	-0.004322795935316703	0.015414932362170952	-0.09492582905087565	0.07134919135106677	-0.06325405660600159	-0.01884245958325803	-0.018504442030401136	-0.02369761974638962	-0.9805333546834458	-0.045405567325608964	0.10068162588447283	0.13704793659370873	0.0037424944986728104	0.12807530340105733	-0.9519891620918164
dmw=12208	-0.2009654932964386	0.07421513343225411	0.008245179963902088	0.0005648089971370118	0.03584157907925978	0.06283288403733067	-0.15651199295443147	-0.11623619969458332	0.02448647052287789	0.1814070193115889	-0.44549343930820867	0.03251475046990526	-0.044551462223424515	-0.2801883678626811	-0.10454998601430507	-0.07444909271475333	-0.3435076434615969
dmw=12213	0.004833997404086743	-0.0001542750055270048	-0.04852132351568417	-0.004596023992633591	0.07722534055587293	0.024542885008671522	-0.05161434381151131	0.02719543139576197	0.0049993848250429185	-0.08690411209220117	0.030701475330185635	-0.01623855873981861	0.08212462144843558	-0.09871499903814474	0.18545661167704697	0.042045656489936856	0.08468834644510059
dmw=12214	-0.010263545081847125	0.05830893987316366	-0.05372391101966978	-0.03992100573999635	0.03529295963041179	-0.19651722529925453	-0.047030578600342876	-0.022987099244041187	0.0012446204042366737	0.06269263154914329	0.05346569569943127	0.030549802498014755	0.07948257592915897	0.14738281719613222	-0.04508568883894515	-0.1277012134676877	0.00931363583246303
dmw=12216	0.1356113995629879	0.035870031941333785	-0.06459207942113987	0.017866506691536	0.28622974319600863	-0.15558602422093987	0.22145370979464712	-0.12228781041857936	-0.21586618025616652	0.16197336640082866	-0.6033209026544597	-0.15393225766452906	-0.062176121601437595	-0.11327793291651456	0.2825663378405189	0.45396237362740766	-0.3028561873368834
dmw=12218	-0.019434901877604216	0.00017556368300475356	-0.01604160949561806	0.001421991829077096	-8.23877077866797e-05	0.021418740041757034	0.010958420998473994	-0.013893193804070836	-0.039133575108104446	0.017969732523812953	0.027860802502674975	-0.033702586704583926	0.11724768438715949	0.1095365855348901	-0.1468706268117932	0.03627859031963332	-0.897269727177753
dmw=12219	0.0657893998638791	-0.0025340759061359686	0.0029512942405679476	0.015388644672859275	-0.1363730683392259	0.0059246626109837885	-0.045397876651914304	-0.01650737835881022	-0.048202302953834986	0.0020367212830412207	0.0016195801795076958	0.02896416631249532	-0.1713429400191494	0.034950198191629145	0.11500780548599565	0.041866628205438294	0.041842811260694224
dmw=12220	0.024448944157493213	0.023838770813225496	-0.008472569545457498	-0.02727328830193132	0.08938389996553875	0.028954082946243243	-0.08412114208870769	-0.03676613648907323	-0.015053314809091556	0.06875967356424795	0.14293914884250136	0.008550284522452656	0.013661358455415162	0.18183442699566632	-0.03499035325676797	-0.08831978362667248	0.021589659481468182
dmw=12221	0.02137327624394647	-0.0016424737443474502	-0.050002830733650194	0.015122246890633795	0.06945797364927264	0.041651870964335536	0.01949436789119885	0.04293629799081511	-0.01341140088541437	0.0007348648357013987	0.0031569369550582538	-0.07707699367497889	-0.20236242257617676	-0.10839812309516184	0.057709504105799225	0.04540748049556187	0.07374991263188979
dmw=12229	-0.09143268965522244	-0.0805154488956229	0.027922080223220402	0.014891649184483935	-0.03958224828732759	0.0032307448829014263	-0.03070387830820165	0.09915792101537813	0.09714481161280103	0.05083756652306792	-0.08673698644355254	-0.00347334420898493	0.0581268248096557	0.01650059832658829	-0.025169770241826817	-0.19658032731476904	0.052476683776217725
dmw=12230	0.045848787533147806	-0.013505693868679503	-0.11063130133972165	-0.08793634635618741	0.11258509938190864	0.1404277641163153	0.14758601630381496	0.05448637962148695	0.08071411541840234	0.005493683105256997	0.07834816810280254	0.013442168834726043	-0.12711807341041326	0.08467953551789953	-0.041822886001993353	0.1825186085901277	-0.1937989456162328
dmw=12243	0.03178507049118995	-0.028422392827342047	-0.013485653091728222	-0.002945970846829904	-0.009347550596648047	-0.028757901364185212	-0.07188388437175608	0.023594497578050655	-0.008038448751275795	-0.01039874473016833	0.08585809187282134	-0.00493648595505769	0.22449109025710534	0.24562971587580074	0.3002223649842528	-0.15604858103050645	0.015944582845246247
