item,cluster,raw_fraction,residual,z_score,coverage
dmw=14340,11,0.7802197802197802,-0.09225614008602645,-1.172284567192143,91
dmw=14341,10,0.7991967871485943,-0.0609755690467767,-1.7228371809118488,249
dmw=14341,9,0.7603305785123967,-0.06047107307133248,-1.7110899687944818,242
dmw=14342,16,0.7225806451612903,-0.10883851550075052,-2.797756664176038,155
dmw=14343,16,0.4473684210526316,-0.38132012406314814,-3.4692465792147686,38
dmw=14343,10,0.7398373983739838,-0.11777572573291173,-1.044467935868425,123
dmw=14344,9,0.6203208556149733,-0.20937015952995153,-3.1182287961388755,187
dmw=14344,16,0.7384615384615385,-0.10165949470418545,-1.4149872452136203,65
dmw=14345,16,0.6136363636363636,-0.16334179401770355,-2.1835504925179072,44
dmw=14345,12,0.6777777777777778,-0.14191678086570247,-1.924282113285337,90
dmw=14345,1,0.7253306205493387,-0.08917809735699345,-1.28608073160332,983
dmw=14346,16,0.6542056074766355,-0.20600173904794084,-3.2900864723002807,107
dmw=14346,9,0.764102564102564,-0.08675250720153727,-1.3942104200408745,390
dmw=14347,16,0.6190476190476191,-0.19661858912002228,-3.0094932512481436,42
dmw=14347,0,0.8065573770491803,-0.06112574154382844,-1.2252119731984559,1525
dmw=14348,16,0.5952380952380952,-0.20606186146608463,-2.9241810473379655,42
dmw=14348,11,0.7857142857142857,-0.08064249784465416,-1.055475400675829,182
dmw=1435,7,0.36908517350157727,-0.2732295355460235,-2.3042518802879672,317
dmw=1435,1,0.43982494529540483,-0.1415385425342085,-1.483428843768734,914
dmw=1435,0,0.5015673981191222,-0.11861166728668393,-1.340526835604194,957
dmw=14352,16,0.4,-0.3634261124532514,-3.0325543711288305,35
dmw=14352,9,0.5491803278688525,-0.2003043676917735,-1.6776486474277992,122
dmw=14353,16,0.5901639344262295,-0.23322792661607383,-2.5540061262262994,61
dmw=14353,9,0.6291666666666667,-0.18294788883503477,-1.986157883239656,240
dmw=14353,12,0.7191011235955056,-0.13973246976041664,-1.498095406072873,89
dmw=14354,9,0.705050505050505,-0.13257555667068477,-3.0187569304227013,495
dmw=14355,9,0.6706948640483383,-0.1551370377635647,-3.4022087971483495,662
dmw=14356,9,0.5813953488372093,-0.24981441998195142,-3.452433067051923,129
dmw=14356,16,0.75,-0.09156453686775634,-1.2581213749354538,92
dmw=14357,9,0.6462585034013606,-0.1642856457652423,-2.5521907120671545,441
dmw=14357,16,0.66,-0.16189504199337956,-2.5148670806941498,250
dmw=14358,16,0.6666666666666666,-0.15148361580693204,-3.298523226594428,72
dmw=14359,9,0.6793103448275862,-0.16010301189129472,-2.8813585819387724,290
dmw=14359,16,0.7525773195876289,-0.09677874902169525,-1.741749238597808,97
dmw=14360,9,0.6153846153846154,-0.24653791696194394,-3.120936271982399,312
dmw=14360,16,0.7298850574712644,-0.14080122846837062,-1.6990884571167382,174
dmw=14361,11,0.77,-0.11437809491129802,-2.5185131946468533,100
dmw=14361,16,0.7457627118644068,-0.08057271950968559,-1.7459091661882529,59
dmw=14361,9,0.756578947368421,-0.05862495529889933,-1.2443045887072364,152
dmw=14362,9,0.6712962962962963,-0.12045750426416757,-1.8343200522860381,216
dmw=14362,16,0.6949152542372882,-0.10904293950584865,-1.6635448967748558,59
dmw=14362,11,0.7814569536423841,-0.08683078809045086,-1.3312252952378862,151
dmw=14362,10,0.7579617834394905,-0.07827133852749235,-1.203165981444161,157
dmw=14363,9,0.6350877192982456,-0.1633780108410645,-3.3848008605957163,285
dmw=14364,16,0.75,-0.13723007396168696,-2.7104614122142934,56
dmw=14364,9,0.7976190476190477,-0.08181320958295046,-1.578308714597839,168
dmw=14364,10,0.8493975903614458,-0.05797758289864785,-1.0913528149355272,166
dmw=14365,12,0.5333333333333333,-0.309836671333901,-2.975251806999762,15
dmw=14365,16,0.6086956521739131,-0.1959943791910359,-1.8471298832713832,23
dmw=14366,16,0.6666666666666666,-0.1851362845017337,-3.3998208129452596,159
dmw=14366,12,0.815068493150685,-0.0672892593667338,-1.2518150660146534,292
dmw=14367,11,0.776595744680851,-0.10303559683826735,-2.0320033282436936,94
dmw=14367,12,0.7714285714285715,-0.08431724833843768,-1.65648408947666,70
dmw=14367,9,0.7387387387387387,-0.06949432159836455,-1.3591130812500307,111
dmw=14367,10,0.7931034482758621,-0.056756586637854434,-1.1035742693708464,116
dmw=14368,9,0.5657370517928287,-0.20802637443232352,-2.989349317540308,251
dmw=14368,16,0.693069306930693,-0.09366885963135996,-1.4155360741047125,101
dmw=14369,16,0.4,-0.4211087520660205,-3.6455149926091233,50
dmw=14370,12,0.7419354838709677,-0.09393118285323765,-2.2273305847864,93
dmw=14371,16,0.6896551724137931,-0.12793398958385205,-2.9011263829361162,58
dmw=14372,9,0.7614035087719299,-0.05537466438975014,-1.7360686633520381,285
dmw=14374,9,0.7116564417177914,-0.11085365322177776,-2.0800110318048044,163
dmw=14374,16,0.735632183908046,-0.09765933839353469,-1.8384201628185328,87
dmw=14374,10,0.7962962962962963,-0.06527245502117818,-1.2454090516287208,108
dmw=14375,9,0.7222222222222222,-0.09919629421714982,-2.2696265007725764,108
dmw=14375,11,0.8050847457627118,-0.08349960456242422,-1.926690675540309,118
dmw=14376,12,0.765625,-0.07406710216284329,-1.7271594332692226,64
dmw=14376,9,0.7241379310344828,-0.06406251823412668,-1.533188540128619,116
dmw=14376,10,0.7784810126582279,-0.054797902834354595,-1.3535643062272191,158
dmw=14377,9,0.7651632970451011,-0.07226094065192767,-1.9645677087252773,643
dmw=14377,16,0.7806691449814126,-0.06679858171287367,-1.8320758288568788,269
dmw=14378,9,0.6039215686274509,-0.18409502547734657,-3.0620705930928116,255
dmw=14378,16,0.6896551724137931,-0.11072961695106043,-1.8239347334035019,116
dmw=14379,16,0.5333333333333333,-0.2976572266884785,-3.5644201602895915,90
dmw=14380,9,0.7028301886792453,-0.1258894132476085,-2.6178621142573033,424
dmw=14380,15,0.8333333333333334,-0.07977595599158505,-1.6836662428025841,144
dmw=14381,10,0.6846846846846847,-0.1607122945602546,-2.2235772301795205,111
dmw=14381,16,0.6666666666666666,-0.14786082148855895,-2.0507155379033146,12
dmw=14382,11,0.6290322580645161,-0.18538047016051384,-2.236155040938366,62
dmw=14382,10,0.6388888888888888,-0.13379036809419642,-1.6037388328070963,72
dmw=14382,16,0.6041666666666666,-0.12772824065390087,-1.52942636790691,48
dmw=14383,9,0.5492957746478874,-0.17002891970776768,-2.159197309622065,142
dmw=14383,11,0.656,-0.16030156295619225,-2.0403161805044463,125
dmw=14383,16,0.6231884057971014,-0.11116122790659799,-1.439756473987285,69
dmw=14384,9,0.5465116279069767,-0.21084029107465718,-2.9987810658587537,172
dmw=14384,16,0.68,-0.09098929610192874,-1.3734414421354122,25
dmw=14385,11,0.6166666666666667,-0.2439797528493629,-2.9528863296108074,120
dmw=14385,16,0.6415094339622641,-0.151963043237476,-1.7553315252244546,53
dmw=14386,1,0.7262512768130746,-0.052711063145621795,-1.6792381168596666,1958
dmw=14387,16,0.6842105263157895,-0.11189480587882417,-2.3637656294934994,57
dmw=14387,10,0.75,-0.07939875707048871,-1.7006691451936025,164
dmw=14387,8,0.8013245033112583,-0.0626758246234762,-1.3594301909378996,151
dmw=14388,16,0.6984126984126984,-0.1113707830484143,-2.500762762718835,63
dmw=14388,9,0.7358490566037735,-0.06200149421198797,-1.5029522956214134,159
dmw=14389,16,0.5625,-0.17090027580366118,-2.962342249898052,48
dmw=14390,16,0.75,-0.06787660656280614,-2.1165756188338274,56
dmw=14390,0,0.8165938864628821,-0.05277577564330993,-1.7521432535897143,1374
dmw=14391,16,0.5079365079365079,-0.2659366519077644,-3.0278271925795983,63
dmw=14391,9,0.6428571428571429,-0.11749699218609266,-1.329860717218777,168
dmw=14392,16,0.5850340136054422,-0.15623699823267356,-3.0470740808950185,147
dmw=14394,9,0.6391752577319587,-0.12788804094397532,-2.0313706596102588,291
dmw=14394,16,0.6804123711340206,-0.09990082487466068,-1.632223132191269,97
dmw=14395,10,0.7882736156351792,-0.07376919455868602,-2.5773869834999865,307
dmw=14396,9,0.7210526315789474,-0.10150961697625094,-2.800604127885414,190
dmw=14397,16,0.6666666666666666,-0.17866161758680665,-3.35230124483046,60
dmw=14398,16,0.7158469945355191,-0.11609455742676755,-2.716371328692057,183
dmw=14398,9,0.7487684729064039,-0.07232309057380137,-1.768528004571916,406
dmw=14399,9,0.5759493670886076,-0.23410857312452227,-2.8872327030715974,158
dmw=14399,16,0.6388888888888888,-0.18254265684524895,-2.243428119813461,36
dmw=14400,9,0.567741935483871,-0.19952551786213246,-2.7496721471950574,155
dmw=14400,1,0.7436140018921475,-0.0739709321713703,-1.129663674888456,1057
dmw=14400,12,0.7560975609756098,-0.06660593151824934,-1.0346343823225417,82
dmw=14401,9,0.6091370558375635,-0.19836882897741803,-3.0959915436558827,394
dmw=14401,16,0.75,-0.06899816019064353,-1.0517224975265413,108
dmw=14401,12,0.7876712328767124,-0.06749529304047608,-1.027974728234295,146
dmw=14402,9,0.6804979253112033,-0.11992680600176797,-2.351368431980459,241
dmw=14402,12,0.7456140350877193,-0.10389785729951106,-2.052995104796574,114
dmw=14402,10,0.7838983050847458,-0.05951998976212436,-1.2269164744125731,236
dmw=14403,9,0.6333333333333333,-0.19100124557051312,-3.0318886859046175,120
dmw=14403,10,0.7952380952380952,-0.06782048804455088,-1.2321336086782129,210
dmw=14403,1,0.7986842105263158,-0.0658087914022607,-1.2027413454829006,1520
dmw=14404,9,0.68,-0.15325575009193348,-3.1986060442535007,200
dmw=14404,12,0.8189655172413793,-0.05655811313211989,-1.2670616421548835,116
dmw=14405,9,0.6607142857142857,-0.1526582374228297,-2.305538926525968,112
dmw=14405,16,0.6949152542372882,-0.12967537702145715,-1.9862575203372508,59
dmw=14406,9,0.6830985915492958,-0.12880533113185122,-2.740057669875316,284
dmw=14407,16,0.5400410677618069,-0.1340721454078585,-2.663322645309519,487
dmw=14407,1,0.6692558645331677,-0.053521986880840644,-1.2783774903296763,12874
dmw=14408,16,0.38650306748466257,-0.06972743827973005,-1.686075712557837,163
dmw=14408,1,0.4511048425011754,-0.06286838468820571,-1.570622574874874,4254
dmw=14409,16,0.6565656565656566,-0.11876595476759555,-2.327709620699899,99
dmw=14409,10,0.756,-0.05521272807010402,-1.2982171880920697,250
dmw=14411,16,0.6737588652482269,-0.07755605312133651,-2.3928895751377253,423
dmw=14412,16,0.4298245614035088,-0.24294006212054198,-3.0415776337594638,114
dmw=14413,10,0.6341463414634146,-0.20136646687484894,-2.8779757537240727,123
dmw=14413,16,0.7058823529411765,-0.09724698947232502,-1.4515711458693659,119
dmw=14414,16,0.7127659574468085,-0.09466112530962878,-2.3999135503265365,94
dmw=14415,9,0.7117008443908324,-0.10736562756479762,-2.463819308820683,829
dmw=14415,12,0.7928176795580111,-0.07152793720231188,-1.6809543715772237,362
dmw=14415,16,0.778816199376947,-0.05119764847338126,-1.2368445517497686,321
dmw=14416,16,0.46808510638297873,-0.3192133391848654,-3.253948796045467,47
dmw=14416,11,0.711864406779661,-0.14425196836355836,-1.4632471976206758,59
dmw=14417,9,0.583011583011583,-0.20040863233534767,-2.791522229791276,259
dmw=14417,16,0.6615384615384615,-0.13444869605408305,-1.8631780603242847,65
dmw=14417,10,0.743801652892562,-0.08549408837654837,-1.1741730799041916,242
dmw=14420,9,0.6944444444444444,-0.15205455617542096,-2.7579595634198673,108
dmw=14420,10,0.8144329896907216,-0.06660913266519031,-1.2783676687991938,97
dmw=14421,9,0.6418918918918919,-0.18460642028178675,-2.9975572389262264,296
dmw=14421,16,0.7294117647058823,-0.10767369939212179,-1.7904282754063996,85
dmw=14422,16,0.6304347826086957,-0.18014461356387768,-2.5066312907442754,46
dmw=14422,11,0.7222222222222222,-0.15085703034001174,-2.079955736459497,90
dmw=14423,9,0.6746031746031746,-0.15631600494625397,-2.833794297586181,252
dmw=14423,10,0.785377358490566,-0.08304598955115061,-1.50934857090859,424
dmw=14423,16,0.7588235294117647,-0.08246484110274965,-1.4988435972860323,170
dmw=14424,9,0.6071428571428571,-0.19077942267066406,-2.6938224083978377,140
dmw=14424,16,0.7088607594936709,-0.10099122589764409,-1.4338675700643724,79
dmw=14425,9,0.6428571428571429,-0.13497698625060006,-2.2529734673157633,98
dmw=14425,10,0.7266666666666667,-0.09796135062993994,-1.6105545855779864,150
dmw=14425,16,0.7011494252873564,-0.08948915554108094,-1.4635167729458765,87
dmw=14426,16,0.4318181818181818,-0.34946690871662317,-3.7022512594847923,44
dmw=14427,16,0.5673076923076923,-0.26457941628172266,-3.503720239976812,104
dmw=14434,10,0.6190476190476191,-0.17952204215703726,-1.6647237145305356,21
dmw=14434,4,0.6600985221674877,-0.16558916792459855,-1.5350769596206135,203
dmw=14434,6,0.6619718309859155,-0.16508463512222704,-1.5303822326402476,142
dmw=14434,13,0.6818181818181818,-0.1596481171936418,-1.4797949025824122,44
dmw=14435,9,0.6149068322981367,-0.21180465084252664,-2.8263316066918094,161
dmw=14435,16,0.6888888888888889,-0.1483992992158757,-2.0008557471005153,45
dmw=14436,9,0.7486033519553073,-0.06874847038529974,-1.6662661584255103,179
dmw=14436,16,0.7752808988764045,-0.053100306541874476,-1.3221198030985215,89
dmw=14436,10,0.8053097345132744,-0.05203900904699976,-1.298778939056364,113
dmw=14437,9,0.6560509554140127,-0.14469200871246735,-3.2235869306977456,157
dmw=14438,16,0.4864864864864865,-0.31319352235088305,-3.2658226479128833,37
dmw=14438,11,0.7142857142857143,-0.15089227174301667,-1.5595596156894678,105
dmw=14439,16,0.6781609195402298,-0.16329669935190883,-2.7162214583101356,87
dmw=14439,15,0.8285714285714286,-0.08586500387812201,-1.3960743702331582,70
dmw=14439,11,0.8305084745762712,-0.06457931037138154,-1.0331707023141814,118
dmw=14440,9,0.4125,-0.3481823154830971,-3.581454655855243,80
dmw=14441,9,0.6455696202531646,-0.16465512232460633,-2.3047867941558944,158
dmw=14441,12,0.7345132743362832,-0.12281786864411015,-1.7107210344732955,113
dmw=14441,11,0.7843137254901961,-0.09667694803593918,-1.3395344843595829,102
dmw=14441,16,0.7313432835820896,-0.09024727628958917,-1.2482367175492863,67
dmw=14442,9,0.5458333333333333,-0.2495965320785506,-2.9221660688844615,240
dmw=14442,16,0.639344262295082,-0.16812694583340904,-1.943859412152481,61
dmw=14445,16,0.5416666666666666,-0.29457754160044425,-3.14498711042246,24
dmw=14445,9,0.6666666666666666,-0.15894710899677889,-1.7083323184636081,243
dmw=14446,16,0.6530612244897959,-0.1993383894243641,-3.492369463452674,98
dmw=14447,10,0.7887323943661971,-0.09576763591512705,-2.021053072144194,71
dmw=14447,9,0.7731958762886598,-0.07759509202139203,-1.658887373711025,97
dmw=14449,9,0.5698324022346368,-0.2300637446362792,-3.1376594383893677,358
dmw=14449,16,0.6774193548387096,-0.1343174636564537,-1.8425105431973492,186
dmw=14450,10,0.6486486486486487,-0.10642572291626284,-2.0313833874677365,111
dmw=14450,9,0.6308724832214765,-0.06567854920468619,-1.4769791278004176,149
dmw=14450,1,0.696362286562732,-0.06095955725188307,-1.4127727301128512,1347
dmw=14451,16,0.5308641975308642,-0.3105480656530216,-3.1274717035260315,81
dmw=14451,9,0.6179401993355482,-0.21310934169403262,-2.104800785833815,301
dmw=14452,9,0.6317204301075269,-0.17814362259230665,-2.7761124326830844,372
dmw=14452,16,0.6967213114754098,-0.12452539468645185,-1.9769628210860362,122
dmw=14453,16,0.6407766990291263,-0.18954697450684055,-2.597493418911527,103
dmw=14453,12,0.7293233082706767,-0.13527976688784793,-1.8092244527376515,133
dmw=14453,9,0.6933333333333334,-0.1260585758104349,-1.675280233449313,225
dmw=14454,16,0.6728971962616822,-0.16405952930154732,-2.653321653312193,107
dmw=14454,9,0.6870229007633588,-0.1393400420862655,-2.2654686606063055,131
dmw=14455,16,0.6464646464646465,-0.19515114291233238,-3.1700266058626996,198
dmw=14455,9,0.7402862985685071,-0.09097740081734562,-1.4458101319360466,489
dmw=14456,9,0.6518987341772152,-0.1834534813785611,-2.516359078403499,158
dmw=14456,16,0.6842105263157895,-0.16128956616101542,-2.205812228853177,114
dmw=14456,12,0.7818181818181819,-0.09534882257786426,-1.2818919748836817,55
dmw=14457,9,0.5882352941176471,-0.1898568952891888,-2.16869713074804,221
dmw=14457,16,0.6222222222222222,-0.1686635442308102,-1.915530952036419,90
dmw=14457,12,0.6904761904761905,-0.1410398183274818,-1.5855504260941522,84
dmw=14458,9,0.569620253164557,-0.19088764661619362,-3.09404570550917,158
dmw=14458,6,0.7679814385150812,-0.06927154521670709,-1.1999275078582035,431
dmw=14459,16,0.3142857142857143,-0.4507666484121756,-3.7107867598767883,35
dmw=14460,16,0.53125,-0.24287479925154642,-3.1094405429481258,32
dmw=14460,10,0.6990291262135923,-0.11112233249257175,-1.3740565695176858,103
dmw=14461,11,0.7714285714285715,-0.12614041217487715,-2.4771205795669764,175
dmw=14461,12,0.781021897810219,-0.09572228288261164,-1.8740853646263869,137
dmw=14461,16,0.7705882352941177,-0.07439929104434906,-1.4513599944099915,170
dmw=14462,11,0.6625,-0.1382163162467146,-2.822568276851453,160
dmw=14462,1,0.7066381156316917,-0.05242098121153704,-1.3067664804145471,1868
dmw=14464,16,0.5294117647058824,-0.2716291927356823,-3.3381881584177036,17
dmw=14464,9,0.7076023391812866,-0.08110034625025442,-1.0085254043380028,171
dmw=14465,9,0.6304347826086957,-0.16957930409298216,-2.6218054578420777,138
dmw=14465,16,0.675,-0.13684942106281361,-2.120404684958821,40
dmw=14466,16,0.5,-0.3173247388782414,-3.6294615614455994,26
dmw=14467,9,0.4142857142857143,-0.2890115060592237,-2.8894650567241658,70
dmw=14467,16,0.6031746031746031,-0.11567018221411063,-1.2585399855941715,63
dmw=14468,9,0.5769230769230769,-0.25159770051199404,-3.041384629836237,156
dmw=14468,12,0.7450980392156863,-0.12670622353044048,-1.4625980614160252,102
dmw=14468,16,0.7398373983739838,-0.09917115828695022,-1.114519936169597,123
dmw=14469,16,0.6404494382022472,-0.2075940166459126,-2.91866246501994,89
dmw=14469,10,0.7912621359223301,-0.08293408071579556,-1.1186760718875237,206
dmw=14469,12,0.7976190476190477,-0.0816444622698348,-1.100055047917455,84
dmw=14470,9,0.7570977917981072,-0.10711525336636774,-2.5091141010979037,317
dmw=14470,16,0.7727272727272727,-0.10012559317832159,-2.3465537681892648,154
dmw=14471,9,0.6574074074074074,-0.1420831618046392,-2.531658824160207,324
dmw=14471,16,0.7083333333333334,-0.10301624656589592,-1.857420582159642,144
dmw=14472,11,0.7903225806451613,-0.10768036349965138,-2.3958541094308177,124
dmw=14472,10,0.7884615384615384,-0.08365340957241452,-1.8494979642985332,156
dmw=14472,16,0.7954545454545454,-0.05015138969519106,-1.0876854395108781,88
dmw=14473,9,0.6301369863013698,-0.1850994150294758,-3.3365472568918224,146
dmw=14474,16,0.7329842931937173,-0.11679232947724627,-2.317797146913097,191
dmw=14474,9,0.7237237237237237,-0.11613271068754605,-2.3049719993467632,333
dmw=14479,16,0.7,-0.09722713354752632,-2.437234586738471,170
dmw=14480,9,0.6086956521739131,-0.261283663486763,-3.7315653904416903,138
dmw=14484,9,0.6645161290322581,-0.16383802583093854,-3.000734443226943,155
dmw=14484,1,0.8173731030873888,-0.050368001888173364,-1.0091280698587193,1911
dmw=14485,16,0.5568181818181818,-0.24063949614270963,-3.5802146324614554,88
dmw=14486,16,0.7062937062937062,-0.14123268552181956,-3.2284076809379068,143
dmw=14487,9,0.5872093023255814,-0.20781586220359982,-3.2516630965389943,172
dmw=14488,12,0.805,-0.06732709191116759,-1.851306753038438,200
dmw=14488,11,0.8267148014440433,-0.06709299490561937,-1.8447438267390923,277
dmw=14488,16,0.7894736842105263,-0.0501668520396259,-1.3702182004861378,95
dmw=14489,11,0.8169934640522876,-0.08900366924862035,-2.160155164748822,153
dmw=14489,16,0.7945205479452054,-0.0625325615385296,-1.5809554932351715,73
dmw=14489,10,0.8285714285714286,-0.053299814514644495,-1.378938860536254,175
dmw=14490,9,0.5979381443298969,-0.2436117471167295,-3.485272629020547,97
dmw=14491,9,0.7925311203319502,-0.055923187840824395,-1.7512881008946182,241
dmw=14492,9,0.6876640419947506,-0.11431626681059393,-2.3026350622298,381
dmw=14492,16,0.7066666666666667,-0.10705970746873883,-2.169874777058477,225
dmw=14493,12,0.5212121212121212,-0.31824378554515353,-2.8477704943736266,165
dmw=14493,16,0.5274725274725275,-0.27280796709053234,-2.4170842964440777,91
dmw=14494,12,0.5396825396825397,-0.2991212330199339,-3.6005207616937778,63
dmw=14495,16,0.6,-0.1819129704391338,-2.385627014199873,50
dmw=14495,9,0.6010362694300518,-0.16769469364649348,-2.1977955785509566,193
dmw=14495,10,0.717948717948718,-0.0990423786289315,-1.290859873301141,195
dmw=14496,16,0.5897435897435898,-0.22738254075690045,-2.898681787908809,39
dmw=14496,9,0.7235023041474654,-0.08204091219618992,-1.1048422881917792,217
dmw=14497,8,0.7443946188340808,-0.05213904024300631,-1.6763507833019122,223
dmw=14499,12,0.6022727272727273,-0.2526652523668935,-2.9113621797061664,88
dmw=14499,16,0.6444444444444445,-0.17428019426284547,-1.9850565259102435,90
dmw=145,0,0.10059880239520957,-0.13364237940734428,-1.6184775007558605,835
dmw=145,1,0.10290556900726393,-0.10354559952682658,-1.388432935634636,826
dmw=145,10,0.10714285714285714,-0.09731828715750092,-1.3408345091065252,56
dmw=145,12,0.1388888888888889,-0.07330544144969775,-1.157292460086508,36
dmw=145,3,0.21717171717171718,-0.058392372254135017,-1.0433045008651063,198
dmw=1450,7,0.41812865497076024,-0.2778336877546004,-2.3616687553477163,342
dmw=1450,13,0.45,-0.2507143577863477,-2.1132231230394245,140
dmw=14504,9,0.6082474226804123,-0.2453981603337405,-2.6930710380029947,194
dmw=14504,12,0.6857142857142857,-0.2057040946548273,-2.2268005503157373,35
dmw=14508,10,0.75,-0.10729146733118122,-2.641501369188538,208
dmw=14508,11,0.8269230769230769,-0.058864150400999904,-1.5127026657161808,156
dmw=14509,9,0.4044943820224719,-0.4383037502973868,-3.7388730825222978,89
dmw=14513,9,0.6634615384615384,-0.14921115632038373,-2.397749330510256,104
dmw=14513,16,0.6851851851851852,-0.13873857773803544,-2.225429451118828,54
dmw=14513,8,0.8188976377952756,-0.06500868239136981,-1.0122490893028069,127
dmw=14514,12,0.625,-0.24781460365303898,-2.1759676886263337,48
dmw=14514,11,0.6785714285714286,-0.21565180261014805,-1.8459456852598457,56
dmw=14514,16,0.6666666666666666,-0.17356333333600704,-1.414076553900372,27
dmw=14514,15,0.75,-0.16371595549327456,-1.3130327623714102,12
dmw=14515,6,0.3509933774834437,-0.14727907772916232,-1.501828072372576,302
dmw=14515,13,0.39473684210526316,-0.12958413386008938,-1.3301189884320175,152
dmw=14515,14,0.46153846153846156,-0.1217934060022805,-1.2545189326424855,65
dmw=14515,4,0.38204225352112675,-0.1138453387006007,-1.1773920784649679,568
dmw=14516,9,0.5486111111111112,-0.27856535794656956,-2.3444626795940358,144
dmw=14516,16,0.5769230769230769,-0.26080728719710466,-2.178609515849459,26
dmw=14516,10,0.6705882352941176,-0.19478807698714062,-1.5620169233477788,85
dmw=14517,9,0.6586538461538461,-0.1573102754855661,-2.6264856528959246,208
dmw=14517,16,0.7301587301587301,-0.09690084175221558,-1.6097340963929911,63
dmw=14517,10,0.7733333333333333,-0.08287813378674525,-1.373717811035779,225
dmw=14521,16,0.592,-0.20566218127046998,-3.5237601373020846,125
dmw=14522,16,0.5416666666666666,-0.3263269411567934,-3.785794884733506,48
dmw=14523,16,0.6470588235294118,-0.13892889615004833,-2.5845966977049444,34
dmw=14523,11,0.7711864406779662,-0.08396526176574481,-1.5975748571488488,118
dmw=14523,12,0.7631578947368421,-0.06420400654488456,-1.2427076669005563,114
dmw=14528,8,0.5,-0.15240667084620185,-1.247978800308078,150
dmw=14528,14,0.56,-0.14950722792001592,-1.2182476313027741,25
dmw=14528,7,0.5243055555555556,-0.1284851074103477,-1.0026847684927862,288
dmw=14528,13,0.5294117647058824,-0.12847398154237055,-1.0025706827633616,119
dmw=14537,14,0.45,-0.30343173311172295,-1.8707234037044194,20
dmw=14537,13,0.43478260869565216,-0.2716030172374904,-1.6349348739671639,46
dmw=14538,11,0.1791044776119403,-0.2630679745428316,-2.8609367733846787,67
dmw=14538,4,0.32053742802303264,-0.10262601959120721,-1.159255341423518,521
dmw=14546,11,0.3076923076923077,-0.22958633331334832,-2.4128284262575517,26
dmw=14546,13,0.37037037037037035,-0.17593455748479514,-1.8525681786873993,27
dmw=14549,9,0.6333333333333333,-0.22521548896766685,-3.269197715858004,120
dmw=14549,12,0.7764705882352941,-0.11874089146097744,-1.6885970691515764,85
dmw=14550,9,0.5925925925925926,-0.27573032723089197,-3.7109385243328408,108
dmw=14561,13,0.0,-0.4986391566572351,-2.312531887545111,32
dmw=14561,6,0.18627450980392157,-0.28632438773873603,-1.2073135263968162,102
dmw=14575,7,0.1446028513238289,-0.23364653013158723,-2.406800080734113,491
dmw=14575,10,0.18493150684931506,-0.13236420155949433,-1.397694066317089,146
dmw=14584,15,0.5333333333333333,-0.25184525867611673,-2.0136904537423836,15
dmw=14584,13,0.5689655172413793,-0.18264380059409568,-1.3236479459417878,58
dmw=14584,6,0.5740740740740741,-0.15756271656607357,-1.0735518554729901,216
dmw=14599,12,0.7152317880794702,-0.17138712308220128,-3.0447385288440945,151
dmw=14599,16,0.7769230769230769,-0.08006839376664632,-1.3800840073214717,130
dmw=14600,14,0.6363636363636364,-0.25650331735132703,-3.097721256569329,11
dmw=14600,12,0.6914893617021277,-0.14554875124871403,-1.533428967200717,188
dmw=14600,16,0.6829268292682927,-0.11448826941256474,-1.0955229490254281,82
dmw=14603,16,0.6575342465753424,-0.16143855158082576,-2.6072086268950665,73
dmw=14603,9,0.6942446043165468,-0.11323468669390702,-1.8368345103672967,278
dmw=14604,9,0.46938775510204084,-0.3069929804432882,-2.6451423196983037,98
dmw=14604,16,0.5471698113207547,-0.24207644546536056,-2.03206512643073,53
dmw=14604,12,0.6507936507936508,-0.17933297864630515,-1.439510570855904,63
dmw=14607,13,0.15384615384615385,-0.3170481403044971,-2.075655992203079,26
dmw=14607,10,0.2,-0.19930668268708301,-1.2878190341954487,50
dmw=14609,9,0.6470588235294118,-0.22758572222628481,-2.52214649434771,102
dmw=14609,12,0.7471264367816092,-0.16045798795580057,-1.696119333355161,87
dmw=14609,16,0.7272727272727273,-0.1554379866766017,-1.6343466927335204,33
dmw=14615,13,0.2788104089219331,-0.10770483593989721,-1.2581415395662099,269
dmw=14615,4,0.25604297224709044,-0.10385780041279014,-1.216377887098104,1117
dmw=14615,6,0.2585969738651995,-0.10350442700184875,-1.2125416437824297,727
dmw=14615,7,0.28858218318695106,-0.09259798994967938,-1.0941406975206727,797
dmw=14615,10,0.22981366459627328,-0.09018362079984316,-1.0679301586803147,161
dmw=14616,6,0.0759493670886076,-0.06516928938582058,-1.1392115027858591,395
dmw=14616,8,0.08860759493670886,-0.06249101136300131,-1.1027412998792103,158
dmw=14618,6,0.17647058823529413,-0.3391253676424235,-1.5664952096302385,119
dmw=14618,8,0.2,-0.33554578098411053,-1.5533284825653615,25
dmw=14618,4,0.28865979381443296,-0.22455319714202437,-1.145066524643392,97
dmw=14621,7,0.3788546255506608,-0.2209960048497796,-2.1809904002642084,227
dmw=14621,0,0.4626391096979332,-0.11417933020636017,-1.4183655668445418,629
dmw=14621,3,0.5547945205479452,-0.07414479764433302,-1.1325363287778136,146
dmw=14621,1,0.48043818466353677,-0.05644247723618895,-1.0061494215138538,639
dmw=14633,14,0.15789473684210525,-0.4631150503483988,-2.174249273408946,38
dmw=14633,4,0.15210355987055016,-0.38306831756317195,-1.8038927353929555,309
