DMW,Cluster,Raw_Fraction,Residual,Z_Score,Coverage
dmw=20077,6,0.19866071428571427,-0.12205952236942239,-1.061052486773136,448
dmw=3605,6,0.2945205479452055,-0.12179575344114507,-1.4060895186437596,1168
dmw=12538,6,0.5230263157894737,-0.12171185457079226,-0.9408680095332217,304
dmw=11296,6,0.519280205655527,-0.1215514061129307,-1.0067789695765137,389
dmw=11539,6,0.5572354211663066,-0.1215083124407964,-0.9350958189324952,463
dmw=16952,6,0.7140575079872205,-0.12144482485687769,-1.2363078181912823,626
dmw=1786,6,0.2927272727272727,-0.12130565761409656,-1.639312900206109,3850
dmw=3373,6,0.36061381074168797,-0.12120054302379585,-1.6673551630733094,782
dmw=2648,6,0.3812154696132597,-0.12105987898854198,-0.9311603652585226,362
dmw=15517,6,0.2825322391559203,-0.12071716890732709,-1.0488147814939472,853
dmw=17162,6,0.2,-0.12046058250521768,-1.5609869039332207,590
dmw=2636,6,0.3630769230769231,-0.12043710560425697,-1.4399755706504145,325
dmw=20494,6,0.463452566096423,-0.12032709155090343,-1.5676553641967732,643
dmw=15610,6,0.13846153846153847,-0.12005582401030324,-1.0243333910862231,195
dmw=10825,6,0.04600484261501211,-0.11976492986866166,-1.8117525862255066,413
dmw=18551,6,0.25357142857142856,-0.119450524328159,-1.1063093716609405,280
dmw=1804,6,0.6067796610169491,-0.11931335068210158,-1.367469212257805,590
dmw=14584,6,0.5702005730659025,-0.11931074943400743,-0.9517793686236935,349
dmw=2623,6,0.36398467432950193,-0.1188943462755141,-1.3183780834265624,522
dmw=5907,6,0.20903954802259886,-0.11887511578216017,-0.9768891311189101,354
dmw=3720,6,0.18285714285714286,-0.11874953649959516,-1.6009957285612977,525
dmw=20775,6,0.4573170731707317,-0.11868575287259381,-1.3080336822200733,328
dmw=2945,6,0.22244094488188976,-0.11811827401000452,-1.26595275316803,508
dmw=1900,6,0.16348773841961853,-0.11768714426949342,-1.2304349010146016,367
dmw=15516,6,0.23076923076923078,-0.11748531007277002,-1.1145458061124445,780
dmw=3966,6,0.5679824561403509,-0.11739064762130891,-1.1429903819756018,912
dmw=14634,6,0.6411960132890365,-0.1172294633937162,-1.4147012296147239,301
dmw=7364,6,0.39631336405529954,-0.11692444705169763,-1.3591511920945094,1085
dmw=2622,6,0.40601503759398494,-0.11643582905847494,-1.1920432514266852,1064
dmw=21519,6,0.30113636363636365,-0.11643226255328609,-1.096643358859203,704
dmw=6070,6,0.3633841886269071,-0.11637665026328492,-1.610955416650802,721
dmw=11088,6,0.3736559139784946,-0.11606193481434379,-1.1646461039687241,372
dmw=15637,6,0.2229299363057325,-0.11516335586225296,-1.1893162399541126,471
dmw=8507,6,0.38895558223289317,-0.11493401837700512,-1.199399804407296,833
dmw=10371,6,0.16990291262135923,-0.11492616036368838,-1.8692301928816406,618
dmw=16544,6,0.2982689747003995,-0.11475026236999208,-1.1865740280952328,751
dmw=14333,6,0.5185909980430529,-0.11443354074969347,-1.4839288543001747,511
dmw=17489,6,0.20576540755467196,-0.11436702254737921,-1.491426379791029,1006
dmw=17145,6,0.10189075630252101,-0.11418400465591791,-1.312187045484871,952
dmw=15497,6,0.5803108808290155,-0.11368371950483802,-0.7938872644545631,386
dmw=6922,6,0.2988372093023256,-0.11350097671551579,-1.1752054058670407,860
dmw=8579,6,0.5054945054945055,-0.11321485190280889,-1.5303081064835218,455
dmw=7379,6,0.5240963855421686,-0.11282480379353188,-0.7370099148468338,332
dmw=12358,6,0.6816326530612244,-0.11268827607064902,-1.1746722857655982,490
dmw=22397,6,0.2935064935064935,-0.11253674612709236,-1.1311587893470303,385
dmw=21195,6,0.17548076923076922,-0.11214607410737543,-1.8338212411934212,416
dmw=4577,6,0.3517823639774859,-0.11182440911136826,-1.5689447653640205,1066
dmw=2182,6,0.21024734982332155,-0.11119369039634297,-1.010351236366678,566
dmw=2009,6,0.08671328671328671,-0.11118585307257434,-1.3905853908993848,715
dmw=21706,6,0.1915966386554622,-0.11109296870229371,-1.2105991860640513,595
dmw=8189,6,0.510178117048346,-0.1108258804950899,-1.3788165384158797,786
dmw=13249,6,0.29775280898876405,-0.11017517535162236,-0.6851420120241959,356
dmw=4695,6,0.4816753926701571,-0.10990730438680513,-1.7499867409882586,764
dmw=8557,6,0.3607305936073059,-0.10957933325875774,-0.9312774349773382,657
dmw=21959,6,0.3300970873786408,-0.10945752549265275,-1.0980736089375465,618
dmw=3323,6,0.23820224719101124,-0.10877971064461561,-0.9722838904558531,445
dmw=19234,6,0.3724279835390947,-0.10876782457411244,-0.9082865037049175,486
dmw=19822,6,0.3862559241706161,-0.10860624754599735,-0.7741699324626745,422
dmw=1386,6,0.164079822616408,-0.10853151766975808,-1.1040874852336207,451
dmw=9461,6,0.09105960264900662,-0.10841960220074251,-1.3785205833763081,604
dmw=14902,6,0.6801346801346801,-0.10762937990961774,-0.5352399256055671,297
dmw=17015,6,0.5068744271310724,-0.10631673103623829,-1.2315464534928942,1091
dmw=17113,6,0.36338028169014086,-0.10625626789031345,-2.2552671279906593,710
dmw=12157,6,0.4293381037567084,-0.10612703854635591,-1.2330264425939448,559
dmw=6619,6,0.05846153846153846,-0.10576842253472371,-1.281323646553278,325
dmw=19196,6,0.15593220338983052,-0.10555469094261591,-0.6320943900288299,295
dmw=4276,6,0.5607001693958216,-0.10535854562067504,-1.7284596423845187,1771
dmw=6341,6,0.46346555323590816,-0.10485753533427339,-1.2103627809572404,479
dmw=12605,6,0.2519561815336463,-0.10448568655178009,-1.0474149543196618,639
dmw=5905,6,0.15664335664335666,-0.10445997173856852,-0.6053938080041709,715
dmw=15271,6,0.18671875,-0.10429819902603488,-1.1403324189544932,1280
dmw=19880,6,0.5359116022099447,-0.1041020783723473,-1.2768816514373469,1991
dmw=3185,6,0.37662337662337664,-0.10391592573191111,-1.0311080534056647,1155
dmw=15745,6,0.30363036303630364,-0.10364763769489654,-1.2125600684247373,303
dmw=20847,6,0.04679552390640895,-0.10350620504055755,-1.3963896418978328,983
dmw=15881,6,0.08846761453396525,-0.1034702694318556,-1.3116307254346544,633
dmw=10417,6,0.19032258064516128,-0.10246511519677753,-1.1253074641484297,620
dmw=158,6,0.4064362336114422,-0.10232640250677316,-1.643698144960537,839
dmw=2642,6,0.19616204690831557,-0.10223971320142611,-0.8957738156047337,469
dmw=13790,6,0.11976047904191617,-0.10199026156429425,-1.7230090706344159,334
dmw=11681,6,0.09016393442622951,-0.10172764120968737,-1.1754252291547538,244
dmw=21097,6,0.7174887892376681,-0.10158423066107769,-1.1181641173465537,223
dmw=1964,6,0.3666001330671989,-0.10157208296883402,-1.4563544970076492,1503
dmw=3433,6,0.12486544671689989,-0.10153531653188316,-1.1068125922766567,929
dmw=21208,6,0.11356466876971609,-0.10143040765418775,-1.3348794685361571,634
dmw=8923,6,0.182370820668693,-0.10133850789674395,-0.8828670920164409,329
dmw=19511,6,0.21221374045801528,-0.10098207098902279,-1.3806222731340618,655
dmw=12487,6,0.5530864197530864,-0.10097970202138995,-1.2847166483763814,405
dmw=12928,6,0.3123123123123123,-0.10079290935878482,-0.8478982423690945,333
dmw=9487,6,0.3141620284477427,-0.10024996231983596,-1.0742182177645938,1617
dmw=12155,6,0.2599231754161332,-0.1000746126264393,-1.4489118165113943,781
dmw=17282,6,0.2163355408388521,-0.09993297021274916,-0.8147090436730703,453
dmw=9970,6,0.5420765027322404,-0.0997456102939267,-1.139722381923447,915
dmw=19955,6,0.484251968503937,-0.09967695444538022,-0.8047874252957918,508
dmw=18760,6,0.060044150110375276,-0.09960084340642139,-1.6537017435154124,2265
dmw=2621,6,0.4454787234042553,-0.09904090303476631,-0.6574548750179955,752
dmw=13272,6,0.3149847094801223,-0.09898592603697304,-0.9336397981602521,327
dmw=6460,6,0.46303901437371664,-0.09895492648226956,-1.1906162759014247,974
dmw=12277,6,0.43106180665610144,-0.09885378342852918,-0.9323405169711738,631
dmw=4953,6,0.1536723163841808,-0.09869913454703358,-0.8378089355820515,885
dmw=19973,6,0.34922178988326846,-0.098343730186921,-1.1327498973825785,1028
dmw=3191,6,0.2585635359116022,-0.09829798066554601,-0.9025241822573982,905
dmw=3640,6,0.3600729261622607,-0.09806472388083415,-0.9560095614967777,1097
dmw=20499,6,0.3576923076923077,-0.09797187149644404,-0.6083744672921456,520
dmw=5897,6,0.4,-0.09795964026804133,-1.3077309143974314,1020
dmw=12307,6,0.447463768115942,-0.09783613810776726,-0.5382921793497703,552
dmw=3604,6,0.4843462246777164,-0.0976829956839248,-0.7221244462710307,543
dmw=6425,6,0.47470489038785835,-0.09764115093496206,-1.2171542128234796,1186
dmw=4674,6,0.35611510791366907,-0.09750677366616739,-0.7741921381225583,278
dmw=12744,6,0.21535893155258765,-0.09733334283712983,-0.8162352510561417,599
dmw=17680,6,0.5495049504950495,-0.09649016564330215,-1.1964794002514254,808
dmw=10422,6,0.1400709219858156,-0.09645040235436148,-1.004062730331353,564
dmw=14653,6,0.2727272727272727,-0.09639495113079127,-1.034888108253926,836
dmw=9974,6,0.3565217391304348,-0.09635847463823521,-1.3339559022901604,690
dmw=20105,6,0.20863309352517986,-0.09613891685083562,-0.6205315228323346,556
dmw=15374,6,0.5111731843575419,-0.09580112636455318,-1.404481093366622,1074
dmw=8899,6,0.28706199460916443,-0.09558184489767663,-0.9270045146215644,742
dmw=9571,6,0.5904887714663144,-0.0955487852625303,-1.4471269686771409,1514
dmw=18299,6,0.550755939524838,-0.0954504986536221,-1.000986892822539,463
dmw=6588,6,0.29310344827586204,-0.09520790720024919,-0.863929675781015,522
dmw=9280,6,0.3238938053097345,-0.09519610479646917,-1.004591363821431,565
dmw=9354,6,0.3411764705882353,-0.09472199940540382,-1.292249201172158,850
dmw=2605,6,0.4233076263924593,-0.09465744440941642,-1.1583746293237882,1167
dmw=15529,6,0.06369426751592357,-0.09461090676956184,-1.3881149359059328,314
dmw=17096,6,0.2764175257731959,-0.09447467020065936,-1.3104945236574388,3104
dmw=6443,6,0.2886178861788618,-0.09430360184384773,-1.3210993542098584,738
dmw=10937,6,0.252212389380531,-0.09429521204182784,-0.7673730825905551,452
dmw=17403,6,0.46593001841620624,-0.09423531429254933,-0.9621283327284155,543
dmw=3685,6,0.3859375,-0.09406957876854094,-0.9870269770176073,640
dmw=7722,6,0.3882978723404255,-0.09406731315266592,-1.053331184792844,564
dmw=3588,6,0.23830155979202772,-0.09394945423170897,-0.9851684722782168,1154
dmw=1963,6,0.15233644859813084,-0.09386030192626629,-1.181339053877001,1070
dmw=19083,6,0.630085146641438,-0.09380446643995333,-1.5467535386638989,1057
dmw=5898,6,0.4669811320754717,-0.09370426905030466,-0.7022258198818531,424
dmw=2618,6,0.4755700325732899,-0.09344586781483799,-1.1771783255531787,1228
dmw=19554,6,0.41679873217115687,-0.09332973449504528,-1.1682058241191287,631
dmw=14011,6,0.7093333333333334,-0.09328767811172989,-1.1935138106579282,750
dmw=15021,6,0.37339055793991416,-0.09310736192481311,-0.8518915603378315,699
dmw=2943,6,0.3572159672466735,-0.0928415786041446,-0.7376723036329621,977
dmw=20776,6,0.1722488038277512,-0.09277972592278044,-1.0640542668295767,209
dmw=7448,6,0.49798387096774194,-0.0926608382520448,-1.1264106464114434,496
dmw=21048,6,0.5673758865248227,-0.09220608397566543,-1.2738549297440116,846
dmw=20258,6,0.1066350710900474,-0.0920988152102482,-0.9211765983637185,422
dmw=1257,6,0.396,-0.09200823148227333,-0.5847645882814991,250
dmw=14615,6,0.201949860724234,-0.09181398232340987,-1.6044220705225167,1436
dmw=2607,6,0.36624569460390355,-0.09172243758604687,-1.0069226132008209,871
dmw=20300,6,0.6704225352112676,-0.09155699171584342,-0.7237487886866392,355
dmw=13000,6,0.547077922077922,-0.09136381218746292,-0.9299306195993718,616
dmw=12350,6,0.36075949367088606,-0.09112362091973392,-0.6358054634373086,474
dmw=11530,6,0.1798780487804878,-0.09080495013086198,-0.9658382110052198,1312
dmw=2408,6,0.6424517593643587,-0.09054595454861025,-0.9132355043620608,881
dmw=11345,6,0.775,-0.09050232988748674,-1.2932554685232422,560
dmw=17020,6,0.16777041942604856,-0.09016306948609329,-1.122342137239659,453
dmw=6462,6,0.5163043478260869,-0.08952338113211211,-0.5938731504816002,920
dmw=10836,6,0.24509803921568626,-0.08947279792771265,-0.812382635169346,510
dmw=19156,6,0.6855225311601151,-0.08891764136209135,-1.4520540534562885,1043
dmw=20229,6,0.45202020202020204,-0.08887391551240648,-0.739235475062177,792
dmw=8889,6,0.40707964601769914,-0.08869031928862331,-0.6355158664531344,678
dmw=22457,6,0.1024390243902439,-0.08820001637681767,-1.0324761112310952,615
dmw=2760,6,0.4059233449477352,-0.08764393144374705,-1.149235779045555,1148
dmw=8931,6,0.32805071315372425,-0.08740113227358581,-0.8422011072049074,631
dmw=3355,6,0.2782956058588549,-0.08720355606801772,-0.75435033529296,751
dmw=17294,6,0.47560975609756095,-0.08717274092226379,-0.5883408897488336,164
dmw=12677,6,0.10678210678210678,-0.08711047844432884,-1.0982192943348146,693
dmw=11639,6,0.4577777777777778,-0.087058034699447,-1.2603739399910336,675
dmw=22456,6,0.28542646071188715,-0.08691319495057098,-1.0516457937566415,1489
dmw=2183,6,0.0534045393858478,-0.08678537313943985,-1.1424995473837467,749
dmw=11368,6,0.2088050314465409,-0.08663480017848474,-1.2224514881419946,795
dmw=9315,6,0.5271084337349398,-0.08645314801308934,-1.012878526091032,332
dmw=2692,6,0.578611332801277,-0.08634013813814134,-0.8192242153977868,1253
dmw=4192,6,0.7251585623678647,-0.08623993319320933,-1.2828496124290916,473
dmw=20041,6,0.4024266936299292,-0.08608749143883915,-1.2790314456368712,989
dmw=20333,6,0.6268980477223427,-0.08606212245203848,-0.8965054813476001,1383
dmw=15672,6,0.16734279918864098,-0.08596214364267674,-1.4712320164373596,986
dmw=7805,6,0.30513595166163143,-0.08582749296584136,-0.8151841705697012,331
dmw=6418,6,0.1227364185110664,-0.08541619969535916,-0.8225960987133744,497
dmw=9861,6,0.07441471571906355,-0.0852871392578701,-1.0501656412906621,1196
dmw=20874,6,0.07154471544715447,-0.0850969676647076,-1.2715381282857905,615
dmw=884,6,0.2127659574468085,-0.08480413720514182,-1.087412687782122,376
dmw=13474,6,0.4390681003584229,-0.08399523698880074,-0.9479670382658462,558
dmw=13763,6,0.15649183147033535,-0.08369254944940438,-1.2432083926632747,1163
dmw=16831,6,0.119140625,-0.08363480403245147,-1.1924008504522945,1024
dmw=18773,6,0.2874354561101549,-0.08361818386136682,-0.8783921954841422,581
dmw=20649,6,0.39351851851851855,-0.08349336757588227,-1.2296978178622668,864
dmw=5477,6,0.31851851851851853,-0.0833434863987551,-0.6786736661640956,135
dmw=20051,6,0.22982456140350876,-0.08304547785416816,-1.2606606466171524,570
dmw=3637,6,0.05137751303052867,-0.08303635280644356,-1.5246686129625426,1343
dmw=1506,6,0.072,-0.08302581233739968,-1.1372230941879866,125
dmw=6929,6,0.35964912280701755,-0.08281436899618488,-0.5117960205778972,114
dmw=21926,6,0.46954314720812185,-0.08256485780472922,-0.587846479583972,394
dmw=19528,6,0.4812286689419795,-0.08227895524739276,-0.5737274018944974,586
dmw=20638,6,0.6291946308724832,-0.08224159560862943,-1.087107253614992,596
dmw=18156,6,0.028526148969889066,-0.08211606084998896,-1.1958761437931993,631
dmw=14236,6,0.501412429378531,-0.08208328985265279,-2.4816993358100485,708
dmw=17556,6,0.3493253373313343,-0.08184532756634116,-0.8924585468546329,667
dmw=12882,6,0.27533265097236437,-0.08152684913456398,-0.9081947855262976,977
dmw=21696,6,0.40415704387990764,-0.08136160914277368,-1.17866570187894,866
dmw=6027,6,0.41721854304635764,-0.08131238935759433,-0.5700466239891173,302
dmw=21694,6,0.5621734587251829,-0.08125104438441,-0.9005915290509691,957
dmw=4057,6,0.3134715025906736,-0.08112175347594164,-0.6565799497411191,772
dmw=12325,6,0.17857142857142858,-0.08109518719611883,-0.6379502385923411,308
dmw=15925,6,0.5482625482625483,-0.08105299187310644,-1.058241205415976,518
dmw=14805,6,0.7828282828282829,-0.08102861021178909,-1.6298216794707212,396
dmw=20018,6,0.47023809523809523,-0.08099527112185623,-0.7303339158418116,1512
dmw=2147,6,0.2111111111111111,-0.08072486229051704,-0.5621628470347864,180
dmw=13137,6,0.2304147465437788,-0.0807098083474847,-1.1310456868932557,1302
dmw=6467,6,0.6111111111111112,-0.080669231092235,-0.8383813069438079,324
dmw=3505,6,0.3678646934460888,-0.0803861836542466,-1.072703862683288,1419
dmw=14719,6,0.6657381615598886,-0.08028951948538776,-0.9588489268265022,359
dmw=19533,6,0.4900662251655629,-0.08024160248998685,-0.6723292626762432,151
dmw=3062,6,0.6844444444444444,-0.07970640995661793,-0.8310926318718868,225
dmw=7504,6,0.5395973154362416,-0.07942847196456215,-1.2669420928042825,745
dmw=5150,6,0.5062706270627063,-0.07891861063787164,-0.7900356536884583,1515
dmw=21843,6,0.15944272445820434,-0.07860128573885003,-1.4664198062863834,646
dmw=653,6,0.16265640038498555,-0.07834333017594453,-0.5176648927922168,1039
dmw=21700,6,0.51,-0.07829865319088025,-0.7610383209512748,600
dmw=2409,6,0.5103189493433395,-0.0781149241026382,-0.5085581492747617,1066
dmw=20880,6,0.530961791831357,-0.07801123965024082,-0.7666623477809045,759
dmw=7566,6,0.5541165587419057,-0.07784827772885927,-0.8929702526221621,1081
dmw=7854,6,0.011725293132328308,-0.07780422608836104,-1.2546934372301217,1194
dmw=877,6,0.3132780082987552,-0.07745971386126543,-0.8887352307873206,964
dmw=15696,6,0.7708779443254818,-0.07721585639675743,-1.0770527898951823,467
dmw=10659,6,0.48384728340675476,-0.07721285080009221,-0.74197062419011,1362
dmw=3978,6,0.49889135254988914,-0.07698594511997137,-0.5201875610254936,451
dmw=1481,6,0.5485175202156334,-0.07693555141917496,-0.8234399022770436,742
dmw=15028,6,0.5795847750865052,-0.07693039109757793,-0.8445561735554024,578
dmw=11191,6,0.5966898954703833,-0.0768940239257423,-0.6514814131900946,1148
dmw=1754,6,0.11678832116788321,-0.07657738021855526,-1.5766288485264217,685
dmw=4512,6,0.5,-0.076509160991166,-0.8897933612993253,536
dmw=2705,6,0.444121915820029,-0.0763510044803154,-0.9193490908719077,689
dmw=14940,6,0.3847583643122677,-0.0762642085131407,-0.987966994484952,538
dmw=6488,6,0.5474894131881428,-0.07608955075889767,-1.0913364511741523,1653
dmw=12295,6,0.48205128205128206,-0.0760493150642329,-0.6475509094270272,390
dmw=14515,6,0.318796992481203,-0.07570919242429575,-1.2580911322814976,665
dmw=13568,6,0.3324905183312263,-0.0756357480337197,-0.95025810628468,791
dmw=15535,6,0.5137420718816068,-0.07539578749787168,-0.8695899711157171,473
dmw=8950,6,0.006072874493927126,-0.07520221920883413,-0.9558257101488428,494
dmw=6408,6,0.48757763975155277,-0.07466997472784476,-1.2124803507644706,644
dmw=3910,6,0.48223350253807107,-0.07445860996539522,-0.997106833620471,591
dmw=13925,6,0.1392081736909323,-0.07444480004268697,-1.2248011981453122,783
dmw=14458,6,0.5511064278187566,-0.07415014497402306,-1.2336150596802749,949
dmw=14917,6,0.3793859649122807,-0.07409653343958222,-1.0199813988212236,1368
dmw=10125,6,0.20309653916211293,-0.07394723840953057,-0.8969971574929506,1098
dmw=12606,6,0.5035516969218626,-0.07376281871292711,-1.17612341311025,1267
dmw=7424,6,0.021212121212121213,-0.07346701766582397,-1.368876913239401,990
dmw=19686,6,0.5172074729596854,-0.07335467348464819,-1.5527626843070303,1017
dmw=16358,6,0.21136363636363636,-0.07322841690570359,-0.8832357283896985,440
dmw=6163,6,0.5240328253223916,-0.0731576857196995,-0.8087987427713145,853
dmw=4294,6,0.5413907284768212,-0.07315580432926116,-0.8966007411394721,604
dmw=18775,6,0.07509881422924901,-0.07312453665624878,-0.7920964772732856,759
dmw=6773,6,0.5432372505543237,-0.07308326000504195,-0.5437769561684692,451
dmw=3103,6,0.2772133526850508,-0.07294146741805885,-0.6425449628447055,689
dmw=6601,6,0.7641357027463651,-0.07287141299803523,-0.841887494481133,619
dmw=15822,6,0.6031914893617021,-0.07273708847178384,-0.8364684298815336,940
dmw=7973,6,0.10282776349614396,-0.07263935313754137,-1.1956540031133864,389
dmw=7482,6,0.09487951807228916,-0.07260697717818061,-1.9030144337101873,664
dmw=8556,6,0.22423742786479803,-0.07240578084685448,-1.5296572725723332,1213
dmw=19882,6,0.5254027261462205,-0.07240201641096478,-0.6208392937442052,807
dmw=7922,6,0.6094182825484764,-0.07215764754090825,-0.6798761234303609,361
dmw=7507,6,0.2987951807228916,-0.07208662934775084,-0.9169215963120727,415
dmw=3857,6,0.4614443084455324,-0.07203467507989392,-0.5358465550695952,817
dmw=15378,6,0.5934489402697495,-0.07192847938783453,-0.8501213360953956,519
dmw=20971,6,0.4701298701298701,-0.07179246207505924,-0.6151056709267098,1155
dmw=11944,6,0.611578947368421,-0.07160397659265583,-0.9754159827925697,950
dmw=14275,6,0.5656108597285068,-0.07154886435638452,-0.8062379135137296,663
dmw=11452,6,0.6577669902912622,-0.07133743985003671,-1.0220545666010263,412
dmw=9629,6,0.6678240740740741,-0.0713109780120893,-1.7858043119403184,864
dmw=19671,6,0.50625,-0.07124532336056744,-1.1607075981332355,1120
dmw=325,6,0.4945205479452055,-0.0710669101297845,-0.9081311703208873,1460
dmw=12416,6,0.7077769049489395,-0.07095933135049082,-1.023113927589295,1273
dmw=15384,6,0.1844532279314888,-0.07088448717839677,-1.0213164354826312,759
dmw=2007,6,0.4176470588235294,-0.07066016070610426,-0.9936589249910106,850
dmw=6122,6,0.5442930153321976,-0.07059845974469103,-0.7623284631818392,1174
dmw=14117,6,0.1263418662262593,-0.07036558363081971,-1.4064766766570338,1211
dmw=2299,6,0.2979214780600462,-0.07030596803963624,-1.0298648671174564,866
dmw=3032,6,0.23495145631067962,-0.07006828158604209,-0.5413966039697475,515
dmw=19610,6,0.587516960651289,-0.06992362110144057,-1.1669845498138236,737
dmw=5919,6,0.5895032802249297,-0.06982345327822082,-0.6310025254801473,1067
dmw=1965,6,0.18857142857142858,-0.06968188899582892,-0.6516350594132292,175
dmw=4567,6,0.08153846153846153,-0.06956524704258901,-1.1478162649445642,650
dmw=3035,6,0.20426065162907267,-0.06935790922908666,-1.0237004797172462,1596
dmw=15823,6,0.625,-0.0693552607803416,-1.0174092271422717,784
dmw=3064,6,0.18439173680183626,-0.06907619543257551,-1.4748451955802475,1307
dmw=19793,6,0.5879629629629629,-0.06902172850769872,-0.9752042387104778,1080
dmw=4688,6,0.010471204188481676,-0.06897278426710596,-0.8594014853811052,382
dmw=21535,6,0.7145110410094637,-0.06819989610670985,-0.9031851547712244,634
dmw=1985,6,0.1893424036281179,-0.06796133059679213,-1.125790696295325,882
dmw=1488,6,0.5720720720720721,-0.06795043513678745,-0.6930080270162932,444
dmw=2793,6,0.5227642276422764,-0.06792424202069713,-0.9129469040492214,1230
dmw=14287,6,0.5952589991220368,-0.06785901134865602,-0.7490576964295311,2278
dmw=14077,6,0.4409030544488712,-0.06766836916006519,-0.6079810151060778,753
dmw=14039,6,0.5084388185654009,-0.06762658158838619,-1.0115522995704498,948
dmw=11169,6,0.4321880650994575,-0.06759922151903097,-0.5879790208747121,1659
dmw=3677,6,0.4008152173913043,-0.06663603843649774,-0.6424429519132633,736
dmw=15671,6,0.2885085574572127,-0.06651609911149037,-0.6109864897358269,1636
dmw=4811,6,0.19969512195121952,-0.06645742153637785,-0.6094489039741313,656
dmw=2524,6,0.49328859060402686,-0.06644210032745279,-0.6360422435103841,596
dmw=19956,6,0.49174078780177893,-0.06628560716310244,-0.8495863115735834,787
dmw=20217,6,0.3064182194616977,-0.06609399742511668,-1.211893398692415,483
dmw=2757,6,0.5702364394993046,-0.06599253691515261,-0.9235367242705212,1438
dmw=3458,6,0.4716981132075472,-0.06591791099982092,-0.5295291490717237,583
dmw=15266,6,0.7888198757763976,-0.06582511711731331,-1.2277604818471415,805
dmw=17519,6,0.7373913043478261,-0.06582138990689568,-1.0352694212648748,575
dmw=11844,6,0.33390705679862304,-0.0657106137340625,-0.5065097867971523,581
dmw=10574,6,0.03140096618357488,-0.06557333693906245,-1.0291983411425296,414
dmw=14042,6,0.5374697824335214,-0.06547096691080967,-0.8949414518481869,1241
dmw=12914,6,0.6492027334851936,-0.06528210333571638,-0.6811622957731674,878
dmw=11713,6,0.486,-0.06525106119144386,-0.599631553383525,500
dmw=6621,6,0.09523809523809523,-0.06481723912990475,-1.030332307220225,294
dmw=17871,6,0.6471663619744058,-0.06456303651425621,-0.6108935558570388,547
dmw=12923,6,0.013513513513513514,-0.06440166563636017,-1.4042301516090891,296
dmw=14616,6,0.07981220657276995,-0.06433747375485431,-1.4600972872352775,852
dmw=13676,6,0.1721311475409836,-0.06424501426789661,-0.9505609719060895,366
dmw=11540,6,0.6646058732612056,-0.06411397078573255,-0.9679132743529605,1294
dmw=5084,6,0.1267605633802817,-0.06407437438549785,-0.9981472892125343,568
dmw=5467,6,0.2673469387755102,-0.06400149685096823,-0.8674068360133874,490
dmw=21552,6,0.47305389221556887,-0.0638998249104697,-0.6458168695786914,1336
dmw=2825,6,0.5441319107662463,-0.06374977780242397,-0.8096570705546514,2062
dmw=981,6,0.044642857142857144,-0.06344669289798488,-1.2576771741591901,112
dmw=19505,6,0.5693069306930693,-0.06343279646555877,-0.5197683179140395,404
dmw=2599,6,0.33595284872298625,-0.06337506063100151,-0.8873030214143052,509
dmw=592,6,0.12538860103626942,-0.06333275569959607,-0.9067922084089345,965
dmw=12363,6,0.3632523759239704,-0.06275141315708677,-1.1869796886193271,947
dmw=15375,6,0.5562403697996918,-0.062642495497231,-0.9339336503513223,1298
dmw=11682,6,0.30896837739761535,-0.06253640814759304,-1.4417807832536467,1929
dmw=20299,6,0.7386934673366834,-0.062433301651702466,-0.961104469260296,796
dmw=19080,6,0.24719101123595505,-0.06235788299733902,-0.7500666285110399,445
dmw=2124,6,0.09656301145662848,-0.0621540584776626,-1.238104336711243,1222
dmw=6083,6,0.5942492012779552,-0.062059703389942045,-0.7600631601395671,1252
dmw=21554,6,0.6356968215158925,-0.06181710474979818,-1.0641067237657826,818
dmw=6382,6,0.20165745856353592,-0.06165375644068463,-0.8105669953817514,362
dmw=17205,6,0.4536082474226804,-0.061547091611301064,-0.5222075756053023,776
dmw=14037,6,0.5719079578139981,-0.06147461847095581,-1.083260999656665,2086
dmw=13297,6,0.08823529411764706,-0.061310664103446724,-0.8132375691884829,748
dmw=20064,6,0.17317708333333334,-0.061287427449584764,-0.8624124629455117,768
dmw=4785,6,0.26146788990825687,-0.06124201873972557,-0.8846707217628969,654
dmw=6651,6,0.534427966101695,-0.06117077525313708,-0.6713588956497232,1888
dmw=19532,6,0.5220313666915609,-0.06079517850748006,-0.8719941204610782,1339
dmw=7084,6,0.3641379310344828,-0.060623082111729676,-0.86912990961633,725
dmw=20078,6,0.6155202821869489,-0.060611464792706515,-0.8945157856194672,567
dmw=20250,6,0.7768014059753954,-0.06060316082274764,-0.6667597581244805,569
dmw=8272,6,0.5991379310344828,-0.06046874854267048,-1.0597337084709775,464
dmw=19616,6,0.5825242718446602,-0.060240710487655336,-0.824477562238519,1030
dmw=2797,6,0.5871428571428572,-0.06005086426642725,-0.8201541487785639,700
dmw=22009,6,0.03870967741935484,-0.060016679332423384,-1.166999072858183,310
dmw=22455,6,0.16234652114597545,-0.05997711079993029,-0.8827561260256,1466
dmw=11599,6,0.64625,-0.05989625704163559,-1.2118843334705414,800
dmw=3037,6,0.4646118721461187,-0.05970853483700994,-0.6305295394336147,876
dmw=2418,6,0.5552260934025204,-0.05955832036616859,-0.9900669147604837,1349
dmw=9582,6,0.3970276008492569,-0.0592543985828648,-0.60328914002132,471
